machine_id,machine_type,date,shift,production_rate,production_count,quality_score,downtime_minutes,operating_status,temperature_k_mean,temperature_k_std,temperature_k_max,process_temperature_k_mean,process_temperature_k_std,process_temperature_k_max,vibration_mm_s_mean,vibration_mm_s_std,vibration_mm_s_max,pressure_bar_mean,pressure_bar_std,pressure_bar_max,torque_nm_mean,torque_nm_std,torque_nm_max,rotational_speed_rpm_mean,rotational_speed_rpm_std,rotational_speed_rpm_max,load_pct_mean,load_pct_std,load_pct_max,failure_occurred_this_shift,days_since_last_maintenance,maintenance_count_past_7d,downtime_ratio,production_efficiency,quality_score_lag1,quality_score_rollmean_3,quality_score_rollmean_9,production_rate_lag1,production_rate_rollmean_3,production_rate_rollmean_9,downtime_minutes_lag1,downtime_minutes_rollmean_3,downtime_minutes_rollmean_9,temperature_k_mean_lag1,temperature_k_mean_rollmean_3,temperature_k_mean_rollmean_9,process_temperature_k_mean_lag1,process_temperature_k_mean_rollmean_3,process_temperature_k_mean_rollmean_9,vibration_mm_s_mean_lag1,vibration_mm_s_mean_rollmean_3,vibration_mm_s_mean_rollmean_9,pressure_bar_mean_lag1,pressure_bar_mean_rollmean_3,pressure_bar_mean_rollmean_9,torque_nm_mean_lag1,torque_nm_mean_rollmean_3,torque_nm_mean_rollmean_9,rotational_speed_rpm_mean_lag1,rotational_speed_rpm_mean_rollmean_3,rotational_speed_rpm_mean_rollmean_9,load_pct_mean_lag1,load_pct_mean_rollmean_3,load_pct_mean_rollmean_9,has_recent_maintenance,failure_next_shift,sim_day
M-02,CNC,2026-05-12,Morning,41.03,328,93.51,0,RUNNING,302.30095032949174,0.09155880696895824,302.45260133941,312.39117169561825,1.0760821736180428,315.3796729785888,1.6753354246752912,0.3930992053627167,2.3668433626002057,5.606298344064135,0.36768654461890277,6.273370850068564,38.28818951615536,6.768842956195723,51.49448393061591,723.9294395394671,132.5340058369096,1025.9728117090383,66.8039665668082,12.367038744534472,92.5377913224348,0,1.62,1.0,0.0,41.0,99.75,97.54,91.75777777777778,42.52,42.85666666666666,39.48222222222223,0.0,0.0,160.0,302.83644369395597,303.02053228170524,305.3237466413843,313.0455444699635,312.672155954838,315.254291204199,1.7428238393061541,1.7414240843330528,3.8471024315278948,5.352058229301557,5.496363555348284,6.385679243906956,40.98514935937854,37.69787528785485,38.69644598689383,709.1672977769973,768.3760972174908,760.6978462899161,73.01748127413904,64.52322730082605,67.12097548355437,1,0,12
M-02,CNC,2026-05-12,Afternoon,39.76,318,98.99,0,RUNNING,302.5093178250838,0.07187814469495918,302.68804052914805,312.45245267346434,1.1563897417357325,314.2516231066137,1.7103644959733963,0.4121167931557007,2.459430610837018,5.501370028378452,0.5386047329129852,6.804934519589916,42.4101096505912,11.040374115365895,65.66245557110727,697.2892398010747,234.5444487529897,1547.2705171204757,73.44435834391443,19.17727727111356,100.0,0,1.96,1.0,0.0,39.75,93.51,97.32333333333334,93.10000000000001,41.03,42.21666666666667,40.28333333333333,0.0,0.0,160.0,302.30095032949174,302.7080221567633,304.90514598878536,312.39117169561825,312.8200790963249,314.8849351339346,1.6753354246752912,1.7014725812225064,3.536869361395242,5.606298344064135,5.54577371747732,6.269116003114046,38.28818951615536,40.44056459357972,38.50882584283769,723.9294395394671,706.5895043625784,756.904815577397,66.8039665668082,70.85278464268909,66.98700791307053,1,0,12
M-02,CNC,2026-05-12,Night,42.82,343,95.89,0,RUNNING,302.9364747025694,0.23401870674167238,303.2861028262922,313.2216263358496,0.9480020001397617,315.05164342970585,1.8026561641244463,0.3548550052692868,2.4406383035726207,5.475709877713253,0.49392724437903335,6.336233738235793,42.748508790647854,8.257076143909021,55.10128168923506,664.0446850063338,148.60285407244697,1035.277688336504,74.8992419622777,15.077855313308346,100.0,0,2.29,1.0,0.0,42.875,98.99,97.41666666666667,94.96666666666665,39.76,41.10333333333333,41.02666666666667,0.0,0.0,160.0,302.5093178250838,302.54890394951053,304.486309202364,312.45245267346434,312.6297229463487,314.45657912704985,1.7103644959733963,1.7095079199849472,3.2035311636295454,5.501370028378452,5.486575533914714,6.137236632715205,42.4101096505912,40.56114950870837,38.92758748987256,697.2892398010747,710.1286590391798,750.3688902072704,73.44435834391443,71.08860206162056,67.79458762096482,1,0,12
M-02,CNC,2026-05-13,Morning,42.35,339,93.75,0,RUNNING,302.97335107247835,0.15423037839486023,303.3002505144029,312.6961333727189,0.9432155760967853,314.1129655395006,1.8174604379466626,0.29096218360058695,2.508300166638308,5.336196407307942,0.5075456025834132,6.587478865627883,39.8513951264255,10.033680185900165,55.79213819655229,743.2587930059976,230.24335378530935,1368.972527689319,68.1690388749492,18.66614929023996,97.8256275959658,0,2.62,1.0,0.0,42.375,95.89,96.13,96.30888888888889,42.82,41.20333333333333,42.065555555555555,0.0,0.0,160.0,302.9364747025694,302.58224761904836,304.1169026636474,313.2216263358496,312.6884169016441,314.1379597745421,1.8026561641244463,1.7294520282577113,2.8655895652750343,5.475709877713253,5.527792750051947,5.99653524895383,42.748508790647854,41.14893598579814,39.37902677545299,664.0446850063338,695.0877881156252,739.4455860284367,74.8992419622777,71.71585562433344,68.63333496363808,1,0,13
M-02,CNC,2026-05-13,Afternoon,45.08,361,96.26,0,RUNNING,303.02706281095135,0.11013779180714459,303.2253456981432,313.18956708601024,0.9512489623833277,315.1552793504832,1.7104311396985956,0.37074842166739064,2.5148694127029967,5.584893183546374,0.6223614516507376,7.018680015970498,40.00143996467499,9.942315651534349,58.01433723968143,736.3470373710546,226.59002797258475,1431.8839718700085,70.77680771915692,17.906463967261967,100.0,0,2.96,1.0,0.0,45.125,93.75,96.21,96.17222222222222,42.35,41.64333333333334,41.958888888888886,0.0,0.0,106.66666666666667,302.97335107247835,302.80638120004386,303.7145103756688,312.6961333727189,312.79007079401094,313.66397135570696,1.8174604379466626,1.7768270326815019,2.514499093214125,5.336196407307942,5.437758771133216,5.823163687423978,39.8513951264255,41.67000452255485,39.46447948466756,743.2587930059976,701.530905937802,739.593731909488,68.1690388749492,72.17087972704711,68.58166717566822,1,0,13
M-02,CNC,2026-05-13,Night,42.14,337,97.45,0,RUNNING,303.30263877798706,0.13835687263493787,303.5983733564055,313.47394150790933,1.0649686553130289,315.6226534772316,1.7423846332468755,0.46890267418658904,2.638055585346305,5.533397558822012,0.5222516054624453,6.523585695171845,37.58095673532771,12.70383512699997,58.75900048121247,834.1762939322475,357.82228518571696,1756.3562480768762,65.56827115333577,22.40824274418581,100.0,0,3.29,1.0,0.0,42.125,96.26,95.3,96.4188888888889,45.08,43.416666666666664,42.33888888888889,0.0,0.0,53.333333333333336,303.02706281095135,302.9789628619997,303.2924305512276,313.18956708601024,313.0357755981929,313.2407659885481,1.7104311396985956,1.7768492472565682,2.1260185011902646,5.584893183546374,5.465599822855856,5.6702320575371,40.00143996467499,40.86711462724944,39.27079932897281,736.3470373710546,714.550171794462,741.4477706436223,70.77680771915692,71.28169618546127,68.32168907680783,1,0,13
M-02,CNC,2026-05-14,Morning,42.61,341,96.45,0,RUNNING,303.76679267514567,0.11039889626153417,303.97365736270694,313.8691247481608,0.929042938346837,315.5677811697363,1.8026762703969947,0.47200080346353485,2.6554558389067373,5.362090106913297,0.41042587584811013,6.282381486210207,39.53111966310496,11.747957444245353,67.06748925768225,761.195765458843,249.4097780459919,1583.0568673841522,68.02387440502936,18.643745443544677,100.0,0,3.62,1.0,0.0,42.625,97.45,95.82000000000001,96.49666666666666,42.14,43.19,42.416666666666664,0.0,0.0,0.0,303.30263877798706,303.1010175538056,302.9012658181864,313.47394150790933,313.1198806555462,312.8268178373428,1.7423846332468755,1.7567587369640443,1.7425449498516028,5.533397558822012,5.4848290498921095,5.50299511843078,37.58095673532771,39.144597275476066,39.33046951637635,834.1762939322475,771.2607081031,744.908197812072,65.56827115333577,68.17137258248063,68.1368185025467,1,0,14
M-02,CNC,2026-05-14,Afternoon,41.0,328,96.94,0,RUNNING,304.0894694836298,0.1232935023890993,304.2726468692729,313.8216670350069,0.9112709995387295,315.6823594419352,1.7990861387538557,0.282175682850146,2.320294641023015,5.528434829171026,0.5405374439138738,6.89102974567116,44.64712383503422,10.09257384533387,65.26614396463687,643.6736333902295,163.7232970480188,1084.1194886873204,77.48932249241183,16.2427712044843,100.0,0,3.96,1.0,0.0,41.0,96.45,96.72000000000001,96.75111111111111,42.61,43.27666666666667,42.37888888888889,0.0,0.0,0.0,303.76679267514567,303.365498088028,302.9599671482784,313.8691247481608,313.5108777806934,313.04034255700975,1.8026762703969947,1.7518306811141553,1.7433767650060543,5.362090106913297,5.493460283093895,5.492330923901477,39.53111966310496,39.037838787702555,40.382802634612375,761.195765458843,777.239698920715,728.4533697403652,68.02387440502936,68.12298442584068,70.3822162651923,1,0,14
M-02,CNC,2026-05-14,Night,44.37,355,98.69,0,RUNNING,304.3079285273715,0.06391879414136264,304.43015420512336,314.33370201528317,0.9275991851868609,316.5808644472984,1.8337974124026328,0.3677313493306309,2.5608962328039877,5.5864555327412315,0.475175351429298,6.861525055356166,39.47838473884912,10.72766855698972,66.09014626743141,730.0960457626907,181.63697023613915,1097.5070569337877,67.60157642356914,16.671588216823626,100.0,0,4.29,1.0,0.0,44.375,96.94,96.94666666666667,96.55444444444444,41.0,41.916666666666664,42.14555555555555,0.0,0.0,0.0,304.0894694836298,303.7196336455875,303.0825001523659,313.8216670350069,313.7215777636923,313.129025436078,1.7990861387538557,1.7813823474659085,1.7559131715691414,5.528434829171026,5.474640831635445,5.4756053961353395,44.64712383503422,40.5864000778223,40.6715547379267,643.6736333902295,746.34856426044,723.675798364694,77.48932249241183,70.36048935025899,70.91026253244694,1,0,14
M-02,CNC,2026-05-15,Morning,44.01,352,94.98,0,RUNNING,304.4551849745715,0.11867322520219105,304.7139394725316,314.4525276047238,1.0352884868320018,316.51008464413,1.8225256503220333,0.42361802865546305,2.6586774115195064,5.49468003638308,0.5473638001533774,6.574123472676727,40.56524711172427,10.859353608352206,65.57138234969514,720.6531793845539,189.6255303091249,1074.974516549388,70.31088364576087,19.797029466969033,100.0,0,4.62,1.0,0.0,44.0,98.69,97.36,96.43666666666667,44.37,42.660000000000004,42.35111111111111,0.0,0.0,0.0,304.3079285273715,304.05473022871564,303.24599846718985,314.33370201528317,314.0081645994837,313.2721540522246,1.8337974124026328,1.8118532738511612,1.7660213463576389,5.5864555327412315,5.492326822941851,5.501649540961969,39.47838473884912,41.2188760789961,40.50413644675677,730.0960457626907,711.6551482039209,726.0012148075488,67.60157642356914,71.03825777367011,70.30849532682807,1,0,15
M-02,CNC,2026-05-15,Afternoon,40.75,326,95.75,0,RUNNING,304.1706373772673,0.12854039891289556,304.41365339836983,314.3669825282333,0.7406006147528448,315.630480154206,1.7571394073426487,0.4241591401868763,2.403622079968065,5.574510991454239,0.5579663750345087,6.768174430207374,41.427928612242766,12.528099988666243,59.91742670286013,756.4279443710666,356.87102609018496,2086.6191394047,73.03103475803962,21.551267637264143,100.0,0,4.96,1.0,0.0,40.75,94.98,96.87,96.60000000000001,44.01,43.126666666666665,42.68222222222222,0.0,0.0,0.0,304.4551849745715,304.2841943285243,303.48535787219873,314.4525276047238,314.20263221833795,313.5011935976808,1.8225256503220333,1.8184697338261742,1.7823758158739436,5.49468003638308,5.536523466098447,5.489247506775185,40.56524711172427,41.56358522853587,40.75714284626443,720.6531793845539,698.1409528458247,725.6371859014473,70.31088364576087,71.80059418724728,70.69815278004502,1,0,15
M-02,CNC,2026-05-15,Night,42.07,337,98.19,0,RUNNING,303.95197856235535,0.11170879548200602,304.1387784367625,313.9829226525582,0.8205697189416049,315.7481507416028,1.8242206204499658,0.39602445942146736,2.7617332015904426,5.46295037228217,0.5019778060862686,6.678579211811982,40.94196235366182,9.685298182755854,58.828620236137965,710.923716831523,205.81607717797272,1314.284089328963,72.27552184146265,18.431431366387063,100.0,0,5.29,1.0,0.0,42.125,95.75,96.47333333333334,96.24000000000001,40.75,43.04333333333333,42.79222222222222,0.0,0.0,0.0,304.1706373772673,304.3112502930701,303.66994893355246,314.3669825282333,314.3844040494134,313.71391913709954,1.7571394073426487,1.8044874900224384,1.7875730282483049,5.574510991454239,5.551882186859516,5.4973742804502725,41.427928612242766,40.490520154272055,40.64801161978127,756.4279443710666,735.7257231727705,732.2081530758909,73.03103475803962,70.31449827578987,70.65222793717004,1,0,15
M-02,CNC,2026-05-16,Morning,39.87,319,99.06,0,RUNNING,303.8215769957423,0.08431430313994871,303.97718956033924,313.56048163291086,0.9131118524581242,315.45575402932906,1.7807691785905087,0.4274643292503786,2.5520008533001315,5.43988605101155,0.5032837310939315,6.357147338752392,39.71654024669094,11.83357508877351,60.0007163977448,767.608160787909,298.145964504585,1719.408599371058,68.58788493502453,20.505563112051203,100.0,0,5.62,1.0,0.0,39.875,98.19,96.30666666666667,96.49555555555554,42.07,42.276666666666664,42.708888888888886,0.0,0.0,0.0,303.95197856235535,304.1926003047314,303.7827826957508,313.9829226525582,314.2674775951718,313.79850761673384,1.8242206204499658,1.801295226038216,1.7899690789511407,5.46295037228217,5.51071380003983,5.495956557624598,40.94196235366182,40.97837935920962,40.44728423789393,710.923716831523,729.3349468623813,737.4169343898006,72.27552184146265,71.87248008175438,70.3607034793017,1,0,16
M-02,CNC,2026-05-16,Afternoon,41.8,334,95.15,0,RUNNING,303.5090742121929,0.2121034427245903,303.77679825609187,313.5445926108607,0.8834920363189623,315.02456566157736,1.661734835149804,0.41121166912986606,2.4375377760144645,5.622507868777918,0.5050105063247359,6.655275657983375,41.076231857722604,10.020967172846689,58.94098763045271,718.222953160681,221.58263424076316,1400.9495079910284,71.95432754758528,17.018122013782904,100.0,0,5.96,1.0,0.0,41.75,99.06,97.66666666666667,97.08555555555557,39.87,40.89666666666667,42.43333333333333,0.0,0.0,0.0,303.8215769957423,303.98139764512166,303.877030020558,313.56048163291086,313.9701289379008,313.8945463123107,1.7807691785905087,1.7873764021277079,1.7858922723560124,5.43988605101155,5.49244913824932,5.50747762914722,39.71654024669094,40.695477070865174,40.43230036236787,767.608160787909,744.9866073301663,740.1224196989019,68.58788493502453,71.2981471781756,70.4072419304212,1,0,16
M-02,CNC,2026-05-16,Night,40.72,326,92.69,0,RUNNING,302.91964787443703,0.08921194388160855,303.13531029196406,313.2009353062938,0.8962136674146374,315.3874597824961,1.7520534254437752,0.4974090286023259,2.6134945316187475,5.571996114209568,0.5574666822927005,6.5136536415852015,35.52045039230649,9.282668150082694,52.6169438958481,839.02349995902,308.9506707777998,1959.698238444028,62.73134890195588,15.33612640665089,89.39072305905258,0,6.29,1.0,0.0,40.75,95.15,97.46666666666665,96.96222222222222,41.8,41.24666666666666,42.06888888888889,0.0,0.0,0.0,303.5090742121929,303.76087659009687,303.93058684291816,313.5445926108607,313.69599896544327,313.9339935928497,1.661734835149804,1.7555748780634264,1.780481571850591,5.622507868777918,5.5084480973572125,5.511657038617391,41.076231857722604,40.57824481935845,40.5517216838176,718.222953160681,732.2516102600376,738.108632564416,71.95432754758528,70.93924477469082,70.53807746691324,1,0,16
M-02,CNC,2026-05-17,Morning,43.04,344,96.15,0,RUNNING,302.9206454503791,0.09563346509193875,303.10860197601284,313.05436353469753,0.9065190857161506,315.2349336519442,1.8021375134044881,0.3740058928404067,2.602376798844573,5.428827128261393,0.528887190359899,6.224393437150626,40.12317358991311,9.374764654351704,59.2666980196484,722.1285870846499,211.138525849532,1452.4834309821654,70.92391351033109,16.946738544200105,100.0,0,6.62,1.0,0.0,43.0,92.69,95.63333333333333,96.43333333333334,40.72,40.79666666666666,41.91111111111111,0.0,0.0,0.0,302.91964787443703,303.41676636079075,303.8880322980792,313.2009353062938,313.43533651668844,313.9036595704479,1.7520534254437752,1.731519146394696,1.7815558820946908,5.571996114209568,5.5447966779996785,5.515945766993786,35.52045039230649,38.771074165573346,40.322776534593025,839.02349995902,774.9515379692033,738.6472110118352,62.73134890195588,67.75785379485524,70.22286388342657,1,0,17
M-02,CNC,2026-05-17,Afternoon,40.37,323,93.41,0,RUNNING,302.630668876572,0.16094001227299193,302.9606686883867,312.68916857964433,0.9554658774737332,314.1010581824418,1.8171780073122017,0.49388060229581393,2.9588541933283232,5.330635595169196,0.39755186575351814,6.034307821673114,41.32693989900891,10.657546647777812,64.07661443025697,705.9891825844711,198.5253024402687,1245.7796774837384,72.41228504593681,16.372477136095064,100.0,0,6.96,1.0,0.0,40.375,96.15,94.66333333333334,96.4,43.04,41.85333333333333,41.958888888888886,0.0,0.0,0.0,302.9206454503791,303.11645584566963,303.7940159397719,313.05436353469753,313.2666304839507,313.8131305467298,1.8021375134044881,1.7386419246660225,1.7814960202066348,5.428827128261393,5.541110370416294,5.52336099158802,40.12317358991311,38.906618613314066,40.388560304238375,722.1285870846499,759.7916800681169,734.3064134147025,70.92391351033109,68.53652998662409,70.54509045068232,1,0,17
M-02,CNC,2026-05-17,Night,41.58,333,99.34,0,RUNNING,302.46304858849385,0.0718011932799826,302.5613388575424,312.236048591099,1.094244386562405,314.56151119503033,1.7531753933853627,0.38244101706068134,2.5473643229783187,5.622988009011163,0.4951643606511823,6.446703885507865,39.910516132986636,11.896266444160279,63.7441158500312,762.01552046601,323.7594457941917,1913.8785838923327,68.96379409005773,21.839619271813696,100.0,0,7.29,0.0,0.0,41.625,93.41,94.08333333333333,96.00777777777779,40.37,41.376666666666665,41.888888888888886,0.0,0.0,0.0,302.630668876572,302.8236540671293,303.6319269834321,312.68916857964433,312.98148914021186,313.6872973850229,1.8171780073122017,1.7904563153868216,1.7835062278242286,5.330635595169196,5.443819612546719,5.50138329892115,41.32693989900891,38.99018796040951,40.01965097801334,705.9891825844711,755.7137565427137,741.2303633251739,72.41228504593681,68.68918248607459,69.98097517885178,0,0,17
M-02,CNC,2026-05-18,Morning,41.67,333,92.99,0,RUNNING,302.5086816472073,0.06351291548891913,302.6373604299967,312.7590793844153,0.7144149955538384,314.6135899136642,1.74178166867433,0.40959335209058767,2.499137859820832,5.47880671103453,0.5586380205106167,6.561274722576505,39.647593087268326,11.35390239996219,59.3686033495952,755.8893240907516,257.75485084065156,1590.4942350425158,69.20331388124036,19.92629635563618,100.0,0,7.62,0.0,0.0,41.625,99.34,96.3,96.08,41.58,41.66333333333333,41.57888888888888,0.0,0.0,0.0,302.46304858849385,302.6714543051483,303.42694032355683,312.236048591099,312.65986023514694,313.45422478233576,1.7531753933853627,1.790830304700684,1.7745482257111986,5.622988009011163,5.460816910813917,5.505442462951142,39.910516132986636,40.453543207302886,40.06766557736196,762.01552046601,730.0444300450437,744.7769716255427,68.96379409005773,70.76666421544188,70.13233269735049,0,0,18
M-02,CNC,2026-05-18,Afternoon,41.69,334,95.45,0,RUNNING,302.33872396880554,0.06148126400841336,302.447548651458,312.59974877363163,1.251988586566858,315.24136022669927,1.7439203356643813,0.3889177328154517,2.658711747595156,5.542155421189782,0.5234293442239626,7.05522543172067,41.35153080104408,11.717843585340765,68.85648165820277,726.0915436914688,288.9441949379137,1890.446855770039,70.44824444173892,19.06100766627562,100.0,0,7.96,0.0,0.0,41.75,92.99,95.24666666666667,95.85888888888888,41.67,41.20666666666667,41.31888888888889,0.0,0.0,0.0,302.5086816472073,302.5341330374244,303.2106621760719,312.7590793844153,312.56143218505287,313.2660638689681,1.74178166867433,1.7707116897906314,1.7655766721947872,5.47880671103453,5.477476771738296,5.503678760134637,39.647593087268326,40.29501637308796,39.96570401908907,755.8893240907516,741.2980090470775,748.6920988151202,69.20331388124036,70.19313100574497,70.00926939018154,0,0,18
M-02,CNC,2026-05-18,Night,38.6,309,95.89,0,RUNNING,302.58964986724106,0.20871831900751872,302.97504830451754,312.86914673490656,1.010079942007849,314.8935191117821,1.799710815117165,0.4521841050412799,2.548797544014267,5.4814694527081205,0.4872464726948352,6.5944264309310565,40.47734066356497,9.920270953897424,63.10402292745279,734.6486144351827,285.2712540508944,2029.112824542212,71.09730129392425,16.5983043049144,100.0,0,8.29,0.0,0.0,38.625,95.45,95.92666666666666,95.82555555555555,41.69,41.64666666666667,41.42333333333333,0.0,0.0,0.0,302.33872396880554,302.43681806816886,303.00711624179837,312.59974877363163,312.53162558304865,313.0697045629013,1.7439203356643813,1.7462924659080246,1.7641078864527575,5.542155421189782,5.547983380411825,5.500083696771919,41.35153080104408,40.30321334043301,39.957215373400324,726.0915436914688,747.9987960827434,745.3213876284983,70.44824444173892,69.53845080434566,69.72229268837036,0,0,18
M-02,CNC,2026-05-19,Morning,41.71,334,97.39,0,RUNNING,302.65325607286377,0.16279744080447323,302.9174523799024,312.88604126951816,1.120555995148636,315.2695271358209,1.8012136104587095,0.3774132258553076,2.3693869812746664,5.506392177507684,0.4746844413212449,6.457737320334098,39.70170639362987,8.847056180996386,58.09563697192023,733.9306603221031,194.6122120635798,1475.3128092435345,68.8378868482053,16.035737065347796,100.0,0,8.62,0.0,0.0,41.75,95.89,94.77666666666666,95.57,38.6,40.653333333333336,41.037777777777784,0.0,0.0,0.0,302.58964986724106,302.47901849441797,302.8557463867857,312.86914673490656,312.74265829765113,312.9459516831622,1.799710815117165,1.7618042731519588,1.7613845747491128,5.4814694527081205,5.5008105283108115,5.502141372374802,40.47734066356497,40.49215485062579,39.905590741167345,734.6486144351827,738.8764940724677,747.9574873622382,71.09730129392425,70.24961987230118,69.59137929419943,0,0,19
M-02,CNC,2026-05-19,Afternoon,44.33,355,98.25,0,RUNNING,302.033894849268,0.18199912767342774,302.41604799126924,311.84739913089766,1.116090531111037,314.4836258522004,1.8139965772864999,0.32864127815252064,2.3955059679524666,5.422531144164181,0.46276350717231923,6.408800362913868,39.1420801525657,7.649937310017325,56.94985124690282,730.0847019049061,153.3947367651714,1080.3152306560091,70.18103158992776,14.031932668340891,100.0,0,8.96,0.0,0.0,44.375,97.39,96.24333333333334,95.38444444444445,41.71,40.666666666666664,41.242222222222225,0.0,0.0,0.0,302.65325607286377,302.5272099696368,302.7259329509103,312.88604126951816,312.78497892601877,312.87101386500746,1.8012136104587095,1.7816149204134186,1.7636561782900242,5.506392177507684,5.510005683801862,5.509530941985484,39.70170639362987,40.510192619412976,39.903942535271675,733.9306603221031,731.5569394829182,744.2155428660376,68.8378868482053,70.12781086128949,69.61915728455284,0,0,19
M-02,CNC,2026-05-19,Night,41.66,333,93.79,0,RUNNING,301.70084840552937,0.11787908183070687,301.8825258000168,311.7871797784904,0.8194864157079131,313.2330243721905,1.6865726682967448,0.30824928123269735,2.2551945238320785,5.588707040841398,0.4356453392628944,6.277579400988753,39.07460106931213,11.067118932544615,66.77528826469101,769.671420004331,267.54875776685327,1544.2759705922767,67.01623694241002,19.54844235349989,100.0,0,9.29,0.0,0.0,41.625,98.25,97.17666666666666,95.72888888888889,44.33,41.54666666666666,41.52333333333333,0.0,0.0,0.0,302.033894849268,302.4256002631243,302.56202413280755,311.84739913089766,312.53419571177415,312.6824368116782,1.8139965772864999,1.8049736676207913,1.7805741496385457,5.422531144164181,5.470130924793328,5.4873113059172915,39.1420801525657,39.77370906992018,39.68903679025423,730.0847019049061,732.8879922207307,745.5335149487294,70.18103158992776,70.03873991068578,69.42212440036867,0,0,19
M-02,CNC,2026-05-20,Morning,45.24,362,96.12,0,RUNNING,301.9970932186324,0.0866675720042613,302.1196188962929,312.43234199617797,0.9374206480161495,314.82410804056593,1.786384265188,0.4387475313142652,2.6140589042722744,5.5464837654293895,0.5109504078072801,6.756411473321903,38.84916959808517,10.327371167833247,58.59773109677046,756.9380876302648,234.6901127790825,1590.988404332916,67.99415864185288,19.51798015283908,100.0,0,9.62,0.0,0.0,45.25,93.79,96.47666666666667,95.85111111111111,41.66,42.56666666666666,41.62777777777778,0.0,0.0,0.0,301.70084840552937,302.12933310922034,302.42660196959554,311.7871797784904,312.1735400596354,312.5253528641445,1.6865726682967448,1.7672609520139846,1.7732985099555425,5.588707040841398,5.505876787504422,5.48916807554305,39.07460106931213,39.306129205169235,40.08394242103264,769.671420004331,744.56226074378,737.8277282870972,67.01623694241002,68.67838512684769,69.89822307153025,0,0,20
M-02,CNC,2026-05-20,Afternoon,42.02,336,95.95,0,RUNNING,302.10440213166254,0.06930009910152282,302.308552982286,312.27087014695815,0.9297044207831079,314.5452654413565,1.815037741555257,0.3755143928067343,2.711992027482858,5.601245928067426,0.45719956149007546,6.6105984166338025,42.06990651494673,10.846360608106888,65.35319688234759,730.7689211271486,337.25669333164126,2332.4738306325794,71.37329841608621,17.277009553035512,100.0,0,9.96,0.0,0.0,42.0,96.12,96.05333333333334,95.84777777777778,45.24,43.74333333333333,41.87222222222223,0.0,0.0,0.0,301.9970932186324,301.91061215780996,302.323985054957,312.43234199617797,312.02230696852195,312.4562393598646,1.786384265188,1.7623178369237482,1.7715481490425993,5.5464837654293895,5.519240650144989,5.502241035228383,38.84916959808517,39.021950273320996,39.94238642194065,756.9380876302648,752.231403179834,741.6954505699433,67.99415864185288,68.39714239139688,69.57269475281045,0,0,20
M-02,CNC,2026-05-20,Night,42.25,338,95.71,0,RUNNING,302.2061046705632,0.12210837329734908,302.384118982855,312.12715771344557,1.2031931281758899,314.7154239948961,1.7800128752549509,0.41694449341371265,2.5310249116768078,5.478894649357558,0.5071048227604398,6.415722519096684,38.48367958120055,10.843907053514998,61.187381554713504,750.1022203365646,235.834555065146,1467.2579488121587,66.2413629183335,18.882177243504643,100.0,0,10.29,0.0,0.0,42.25,95.95,95.28666666666668,96.13000000000001,42.02,42.973333333333336,42.05555555555556,0.0,0.0,0.0,302.10440213166254,301.93411458527476,302.2655109721893,312.27087014695815,312.1634639738755,312.40976175623274,1.815037741555257,1.7626648916800007,1.771310341736272,5.601245928067426,5.578812244779404,5.532308849994853,42.06990651494673,39.99789239411467,40.02493826815596,730.7689211271486,752.4594762539149,744.4487548524629,71.37329841608621,68.79456466678305,69.45725179393816,0,0,20
M-02,CNC,2026-05-21,Morning,41.28,330,94.91,0,RUNNING,302.36191675115725,0.13097010629826786,302.6272630633161,312.5576399532716,1.1826302156944,314.9060961655712,1.7853945750650055,0.4564897130854422,2.675253565705537,5.585166910455626,0.5292971983572264,6.773962846330147,38.500289968021534,7.890865986038651,53.90723868157583,742.8632243896021,166.07433825567335,1094.9280952749336,65.67407618483965,15.395466036870705,93.53483251415986,0,10.62,0.0,0.0,41.25,95.71,95.92666666666666,95.72666666666666,42.25,43.17000000000001,42.13,0.0,0.0,0.0,302.2061046705632,302.1025333402861,302.2369616479748,312.12715771344557,312.2767899521939,312.3976627698268,1.7800128752549509,1.793811627332736,1.7742922841662265,5.478894649357558,5.542208114284791,5.516298476700007,38.48367958120055,39.800918564744144,39.86640087351306,750.1022203365646,745.9364096979926,743.1250548380801,66.2413629183335,68.53627332542419,69.15475944152435,0,0,21
M-02,CNC,2026-05-21,Afternoon,41.96,336,94.91,0,RUNNING,302.48516753788965,0.10528637567197989,302.7216584182568,312.54933484402363,1.1110731827236235,314.8044235768314,1.7689645093095974,0.3181993795352826,2.3656049564349697,5.420875042414464,0.5803961797711223,6.7730940840213485,40.767722415672445,7.714990189218215,57.10904883213525,695.2751935717686,138.43795352296124,1073.2320936991832,70.71758311112498,13.234072432506178,99.26582019370088,0,10.96,0.0,0.0,42.0,94.91,95.52333333333333,95.94,41.28,41.85,42.086666666666666,0.0,0.0,0.0,302.36191675115725,302.22414118446096,302.2206544373026,312.5576399532716,312.31855593789174,312.3752806108108,1.7853945750650055,1.7934817306250712,1.7791381626540794,5.585166910455626,5.555102495960203,5.528116276635685,38.500289968021534,39.68462535472293,39.7389227491523,742.8632243896021,741.2447886177719,741.6777104268414,65.67407618483965,67.76291250641978,68.76262191970206,0,0,21
