machine_id,machine_type,date,shift,production_rate,production_count,quality_score,downtime_minutes,operating_status,temperature_k_mean,temperature_k_std,temperature_k_max,process_temperature_k_mean,process_temperature_k_std,process_temperature_k_max,vibration_mm_s_mean,vibration_mm_s_std,vibration_mm_s_max,pressure_bar_mean,pressure_bar_std,pressure_bar_max,torque_nm_mean,torque_nm_std,torque_nm_max,rotational_speed_rpm_mean,rotational_speed_rpm_std,rotational_speed_rpm_max,load_pct_mean,load_pct_std,load_pct_max,failure_occurred_this_shift,days_since_last_maintenance,maintenance_count_past_7d
M-01,CNC,2026-06-29,Afternoon,41.98,336,95.42,0,RUNNING,302.69622149299414,0.07687104428034906,302.8076408357844,312.7380640376542,1.0450755737434236,314.703812527902,1.8050713250893122,0.368225824744408,2.6125641452620707,5.632396113036867,0.5168892125000738,6.461823745860584,38.57605808986152,9.427262269578062,60.16623701658724,753.0940266816892,215.19777883888545,1543.647476793948,68.63608526765282,16.768459308509144,100.0,0,30.12,0.0
M-01,CNC,2026-06-29,Morning,41.98,336,93.99,0,RUNNING,302.66994865265866,0.05864525188572057,302.77683683914074,312.8151442639458,1.1965959903110797,315.25208597073686,1.8241860015176024,0.5000529903419891,3.086070806309701,5.565867289314365,0.43931631412263084,6.242073692601859,40.53585453376226,10.460373759651533,57.34716074608604,746.9762873001475,308.0526668586932,2059.987140046899,69.37301334458535,19.757243466854554,100.0,0,29.79,0.0
M-01,CNC,2026-06-29,Night,42.41,339,94.35,0,RUNNING,302.5425867570437,0.1586984859225499,302.75494152597446,312.38145418460783,0.8460408436050169,314.3382733445958,1.7605361354012772,0.4332264845066775,2.8865834660928,5.493799694098392,0.4508392578816554,6.432840321762118,42.71441364859418,8.303266914657643,57.642089432898416,666.1359009239046,141.97341265684966,974.2724064434032,74.8720051336492,14.479102609092745,100.0,0,30.46,0.0
M-01,CNC,2026-06-30,Afternoon,41.86,335,96.8,0,RUNNING,302.6392289824008,0.18502335180424556,302.93223801965894,312.5477158555044,1.1512968906943437,314.863781567334,1.7172781109046604,0.419284796349013,2.683381540208317,5.608755292015962,0.4295575366528203,6.373958611985072,41.2242788422928,9.904370343459966,61.98811434695556,706.7896279078124,206.45945447669573,1403.3186810586146,72.23539055455632,17.041433511516864,100.0,0,31.12,0.0
M-01,CNC,2026-06-30,Morning,42.65,341,99.07,0,RUNNING,302.50014260239584,0.17975255610941243,302.7533839725148,312.45935168341913,0.9955287068592767,314.3919459291019,1.9621290039204242,0.3987929560205906,2.94753068977196,5.571591771859562,0.5911283425743499,6.705945179721299,39.28228567211451,12.143023074832627,67.12862728982546,769.6226915785497,281.90372987582373,1415.1179872053735,67.89853591754556,21.2690756405056,100.0,0,30.79,0.0
M-01,CNC,2026-06-30,Night,42.87,343,95.2,0,RUNNING,302.83015676911117,0.03673927169576797,302.9095192975104,312.8249864449729,1.1364332964455879,315.0122084961312,1.8311384211375044,0.3032613646448809,2.2981178302077416,5.3746831011914935,0.5964548535985793,6.20730126400653,41.514466916164814,8.35924298851629,57.91511220901983,689.5307336721653,163.58956790685608,1188.2257324084471,72.20283386362328,14.348821479289722,100.0,0,31.46,0.0
M-01,CNC,2026-07-01,Afternoon,42.12,337,94.45,0,RUNNING,302.91025925909605,0.12474705604700113,303.1352898775665,313.0797963054618,0.8979730432202426,314.54104119420725,1.9248399096083935,0.3719556469688408,2.611232366419985,5.494230575854201,0.5166797058305944,6.60747269687173,41.62189205914402,11.279682431467677,63.23081897396792,710.2387225804133,239.45271906033756,1591.1471592530538,73.17803505203199,18.011282590988024,100.0,0,32.12,0.0
M-01,CNC,2026-07-01,Morning,42.28,338,96.03,0,RUNNING,302.79506331136855,0.09012608683865816,302.9661007932449,312.84518806005235,1.031040417022475,315.34019725251744,1.6746483089522588,0.36619199155131565,2.526017634013792,5.487655701618607,0.4485137251218212,6.408425425254209,39.3655885736599,10.387897217298015,54.53298188535893,807.0426017320707,540.1445015905435,3616.715463382959,68.764378279357,18.778612534588564,100.0,0,31.79,0.0
M-01,CNC,2026-07-01,Night,42.03,336,97.0,0,RUNNING,302.9502558778876,0.07460235553881954,303.1333189166561,312.7431708778385,0.9530559062512431,314.9705313051671,1.7601365597311691,0.3739843937583545,2.486691965566341,5.558916092561613,0.5198920801536293,6.3822459374542895,36.1697523663903,9.33237135852606,54.2134818115209,813.8784135430457,245.885343929565,1386.9735352475925,62.19939575408746,14.826399939370416,88.87706167192766,0,32.46,0.0
M-01,CNC,2026-07-02,Afternoon,44.71,358,94.47,0,RUNNING,303.15882980591715,0.05569955207902083,303.27436377633654,313.2621883128843,1.039798783380841,315.03391649377687,1.8968879511873729,0.2833454523271806,2.4853083933114357,5.645211200505886,0.46402545962639646,6.551335425591974,39.6970290746936,9.890508119514196,59.90500856959848,757.5142915203626,317.89176871508056,2095.920340831477,68.69938132163999,17.84515697190295,100.0,0,33.12,0.0
M-01,CNC,2026-07-02,Morning,43.83,351,97.92,0,RUNNING,303.09668053097494,0.06841884808888449,303.2124952921975,313.3937052351725,1.0704713670634967,315.76546896420643,1.7805913990788012,0.41799049706577424,2.851333702911909,5.274695152771229,0.49657096350246716,6.339834075812296,39.07502722813235,9.67209329520709,62.65347333407016,747.3037723782104,188.9485198772394,1207.9178237471674,68.27532882436918,15.75757811039004,100.0,0,32.79,0.0
M-01,CNC,2026-07-02,Night,43.1,345,96.37,0,RUNNING,303.1075242374204,0.1220434330280439,303.3112928614834,313.2939810354134,1.1648270375868648,315.53989658650147,1.831161153546453,0.31950114248320666,2.3974790162316504,5.561787759532746,0.42314469348021866,6.368732113390102,40.97157435314992,7.52956086717283,56.184334943711065,691.139423489966,128.12401064996385,1001.0298033616484,72.06168610486017,12.87759583770714,100.0,0,33.46,0.0
M-01,CNC,2026-07-03,Afternoon,40.94,328,94.8,0,RUNNING,303.27450094290185,0.07014666253893086,303.3690917124827,312.9966942593583,1.0066423063356589,314.8536551817125,1.8097800938546988,0.42796543378319735,2.5301696243142286,5.532891670850619,0.4572930762701122,6.474758418725146,38.05779101916931,11.201777181496597,62.883206311793735,794.08141666988,291.5497297619428,1774.076656073125,68.85932390324662,19.436170859707346,100.0,0,34.12,0.0
M-01,CNC,2026-07-03,Morning,44.76,358,94.38,0,RUNNING,303.09668466203027,0.11971008409426381,303.32959185143164,312.9599276154883,1.220337773081789,315.3808638866883,1.7821193448130683,0.40949684359544897,2.662820383353397,5.511317264719977,0.5477318436119317,7.2376196880132415,41.34546999210945,10.656394624840114,64.69599160642031,703.7010134122912,176.4030629195121,1105.3287484281725,72.07627742053187,16.439782266970415,100.0,0,33.79,0.0
M-01,CNC,2026-07-03,Night,39.32,315,94.95,0,RUNNING,302.9936862662527,0.1774612556397108,303.2980604915852,312.9619563708539,1.1686645110665312,315.36527364927474,1.7651774437756464,0.30308733453250886,2.175230942561698,5.6384732076605415,0.5542478109994806,7.054965466464315,36.5363683591154,9.379922208855419,56.513913182403485,802.6929216744882,249.18974018345853,1544.9129057915068,64.08468547817034,16.821305213155814,94.3761847386781,0,34.46,0.0
M-01,CNC,2026-07-04,Afternoon,42.43,339,99.75,0,RUNNING,302.93491657169693,0.09116135720545085,303.1616214471073,312.98549238504916,1.0560793117391514,314.79765845876085,1.8859672957306735,0.430622915413644,2.630931888848572,5.634027015581854,0.5000987246748387,6.455248084804012,40.356438306790025,7.513742486580479,56.29676698792561,706.9618313590154,138.6239403771144,1070.6265736567932,71.44333115794836,12.895838029673138,96.27453558751048,0,35.12,0.0
M-01,CNC,2026-07-04,Morning,41.04,328,96.3,0,RUNNING,302.7514248099373,0.11138721851735862,302.93579834529856,312.7696800311622,0.8803642740623421,315.1546577259226,1.7713626969634568,0.3577358204147415,2.3183515395874803,5.51196710119707,0.42618347944611695,6.332390148186377,38.35988338835642,11.027059397105845,60.61552585580058,779.3837182622799,282.0518085350913,1655.5373166164386,66.29047881450265,18.439180902853714,100.0,0,34.79,0.0
M-01,CNC,2026-07-04,Night,43.2,346,94.85,0,RUNNING,303.0066529282493,0.10547371126692277,303.21674874463594,313.0210256476116,0.9730189821144832,315.3011081275731,1.7920623409002716,0.33203447289216337,2.553697598976343,5.543330730673189,0.5631000801155271,6.883830619374621,39.8151135867019,11.194872927085969,68.41934445539937,739.1320611249031,201.15533014026093,1360.6993597742246,68.12031068955955,18.61921890272132,100.0,0,35.46,0.0
M-01,CNC,2026-07-05,Afternoon,40.34,323,99.66,0,RUNNING,302.8706555814877,0.07524573383874404,303.0012929506079,312.88458626867515,1.0023937096571647,314.63558011906446,1.7915822200115892,0.3959996899903311,2.523500056608352,5.483594312923028,0.44154594145741344,6.237680027703325,38.481328408898506,12.095741437071222,68.60184065275958,785.1790260250547,288.50502327767373,1792.957635092649,66.9940231838862,18.007135163691398,100.0,0,36.12,0.0
M-01,CNC,2026-07-05,Morning,40.87,327,95.56,0,RUNNING,303.04197229515745,0.10311122275733699,303.20784038514245,312.93023955556134,0.9197825159108558,314.965386598104,1.9085177077912825,0.39269313001085676,2.5719458914112767,5.615443028653746,0.5665921079955117,6.922930351891232,43.00159115405249,9.799832480789963,65.30662839253448,669.0946504163151,161.0738976610021,1154.4330566457495,74.03483886792127,16.55136470800825,100.0,0,35.79,0.0
M-01,CNC,2026-07-05,Night,43.49,348,95.06,0,RUNNING,302.9081059225129,0.07598203960353775,303.02828370177883,312.720250395421,1.1272041794451064,314.59554006197425,1.9166566294537446,0.37943220829035523,2.7392339294358754,5.559753740056902,0.44770182223031313,6.336748418663484,40.67288286459312,8.79093210970263,59.07597592433198,706.2474367502741,154.50552300251016,1020.9321404174,71.05748534896622,16.67825848761685,100.0,0,36.46,0.0
M-01,CNC,2026-07-06,Afternoon,41.86,335,98.48,0,RUNNING,303.0749580913652,0.1071981126471927,303.2942300605137,313.12094213623357,0.876779493307214,314.90772510129165,1.87428256939233,0.40363522203274843,2.580554426375433,5.560225099501507,0.48148977631602496,6.665372284721728,41.62800293365031,11.18634640363217,73.1365662362282,741.0864501405409,471.7562117808295,3197.473547343932,71.48471423372857,17.179525695065763,100.0,0,37.12,0.0
M-01,CNC,2026-07-06,Morning,39.84,319,98.71,0,RUNNING,302.831054504964,0.08317869990294434,302.9699684605391,312.7810433230632,1.1497184431601124,315.8224944409333,1.7710254194836073,0.45939069547585903,2.7995123256380623,5.562212262242829,0.4654201944031667,6.392173593047176,38.93844854588707,9.848493068691141,62.71759122706442,737.9987057478409,214.08221933558517,1252.2795624467035,69.72058619677784,17.95558925837777,100.0,0,36.79,0.0
M-01,CNC,2026-07-06,Night,39.99,320,94.8,0,RUNNING,302.8313920969507,0.11486670519605155,303.02170465066257,312.6597818166413,0.9878432186004036,315.11202913109867,1.7400815537617758,0.33085260732678806,2.5375546106915,5.379929062521071,0.4631929823817522,6.233629698772347,40.6340171999875,9.09414992484844,60.15050749152096,714.5058424616986,203.2500355171268,1342.3369164299206,70.93620580546222,16.755245204494454,100.0,0,37.46,0.0
M-01,CNC,2026-07-07,Afternoon,41.43,331,97.25,0,RUNNING,302.53821447359155,0.11646420295485783,302.7776540582788,312.68388082195804,1.172145763620671,315.0992571268692,1.830953195082735,0.34923546562370206,2.878033340771275,5.62808840057175,0.46192896199817574,6.523132810265036,40.148268124996505,9.958326516550063,54.63484787940601,734.5423869737263,236.42941707617553,1420.206513201451,70.9836397670483,18.673707571070544,95.53326265810996,0,38.12,0.0
M-01,CNC,2026-07-07,Morning,42.01,336,96.09,0,RUNNING,302.7551877583149,0.14298048834794594,302.9881519580296,312.6371524518219,0.8593242931742979,314.4916676159713,1.7421126787142875,0.4392216576735565,2.7103992190251667,5.542647498140055,0.5292662081126738,6.785243107416941,41.215219574505724,8.390752420551014,64.02464386342909,685.8125813900339,138.24936424304312,989.1309571189706,71.10383558603229,14.54271505334694,100.0,0,37.79,0.0
M-01,CNC,2026-07-07,Night,40.65,325,95.72,0,RUNNING,302.76778863020905,0.09260085725666735,302.9338824928297,313.09056862026216,1.1178379517138426,314.80141568200946,1.7323657154793057,0.39685723895860353,2.525975823965825,5.559163247080884,0.5836274126372775,6.747675055214913,39.171102187606884,8.215459963989092,56.28629361228036,739.9834025637648,162.08289765982596,1193.4890331020076,68.9522960098211,14.22384708478606,100.0,0,38.46,0.0
M-01,CNC,2026-07-08,Afternoon,42.9,343,93.75,0,RUNNING,303.09329847072826,0.07432850063813685,303.2361191212093,313.2524283815232,1.198417594041633,315.58638490247745,1.8055349166365107,0.37342739764773,2.6795692383661924,5.46909585530258,0.4928178258219308,6.441748167582412,38.002838856955435,11.05334550685131,74.05205319202506,781.2723460390519,233.31148786615452,1310.7124585197212,66.4209852084521,17.83572410162045,100.0,0,39.12,0.0
M-01,CNC,2026-07-08,Morning,42.15,337,97.03,0,RUNNING,303.07453047913737,0.10744760369066503,303.3118363834151,312.9443303372335,0.9907842061056665,315.5129250673339,1.8150520495237568,0.3813236760585572,2.556827947236876,5.4400987445626345,0.5834640755553347,6.562740287022423,37.31719475519183,8.68412989006838,52.613403685204325,770.2872185147188,184.49828090815652,1145.9145296265092,65.18752404224846,15.529211225676256,98.69746969250768,0,38.79,0.0
M-01,CNC,2026-07-08,Night,40.07,321,98.56,0,RUNNING,303.06138508469417,0.16569598970364416,303.36311374388475,312.7481222655288,0.9515259213000046,314.7309387516433,1.8404467122118555,0.37606119877296007,2.553623511579822,5.467449881833254,0.43735109018391116,6.572126547767791,36.83211435943724,12.275568703650832,54.50034995157306,853.0888550822773,562.1059354604225,3718.4535671305366,64.27310808934895,18.702983739283994,93.3875908448068,0,39.46,0.0
M-01,CNC,2026-07-09,Afternoon,43.95,352,96.23,0,RUNNING,303.0813145718839,0.0798984520633203,303.20006779717284,312.7823681046452,1.064701322262923,314.80431546859825,1.6717312642301208,0.36367138367584134,2.2085280893894543,5.512671351799881,0.4995887948931964,6.66722149765378,40.410981092952476,10.602708811160001,59.7987152645282,741.1791267184469,271.33410980674626,1650.6881321254743,70.59006870434685,19.279708110930326,100.0,0,40.12,0.0
M-01,CNC,2026-07-09,Morning,42.42,339,94.5,0,RUNNING,303.0694313106296,0.08571642135061631,303.21735664548095,313.22437646300295,0.8514808206330594,314.55644371221786,1.8474810747555865,0.35185928317759285,2.3121277694432725,5.487838739043699,0.43017795932166175,6.289809555585127,42.12901537232773,9.399762253268722,58.96396895806184,708.830664559405,202.9150810242415,1288.319443542729,71.32839592299877,17.125484023006067,100.0,0,39.79,0.0
M-01,CNC,2026-07-09,Night,43.49,348,96.14,0,RUNNING,302.82025491552156,0.11570647406117468,303.02252125832547,312.8086131006893,0.9093075912991818,316.0230483492149,1.7853232895977846,0.3617982787639926,2.424056007350919,5.554642589934533,0.5866778955115626,6.710055784875028,38.89612682996875,12.521370091305212,71.60945561280758,807.1189022210493,409.76211783001014,2540.82398419064,67.70225258483919,20.681210134371128,100.0,0,40.46,0.0
M-01,CNC,2026-07-10,Afternoon,41.69,333,97.94,0,RUNNING,302.64008628542945,0.15091670320272282,302.9192078615605,312.557480349303,1.0130347095204277,314.7108585223365,1.749404352380815,0.3761141455772748,2.498409756024423,5.573507611198838,0.42418996943088183,6.409985458409194,36.647854269170445,9.597564375160935,62.29976990012432,798.3901030375039,218.63020077446802,1361.8175546916025,64.6017547416467,16.784037536117328,100.0,0,41.12,0.0
M-01,CNC,2026-07-10,Morning,44.6,357,99.51,0,RUNNING,302.7921749140432,0.0842161389163566,302.966371374978,312.87687653133025,1.0810140682009683,314.6747180367626,1.8370468836476193,0.42157441978024723,2.83947392492367,5.509084878396403,0.4103378542112049,6.2249290809049365,42.72314262272039,8.457823415308873,58.70407617592268,665.3960475979894,158.95950751948257,1189.905469457474,74.57757590002296,16.015736874354072,100.0,0,40.79,0.0
M-01,CNC,2026-07-10,Night,42.81,343,98.74,0,RUNNING,302.7682639692245,0.1985772751297898,303.08582583552,312.4619873784889,1.0451943419667293,314.3225886423866,1.890672154526418,0.4330063614108899,2.7648363848932025,5.392386989030245,0.4207682054722894,6.257753240885231,40.73038327328175,12.335980279003511,69.30426068901734,750.323790947858,288.26927358457056,1782.4240293516325,69.51882286226666,20.508186365357147,100.0,0,41.46,0.0
M-01,CNC,2026-07-11,Afternoon,43.33,347,92.48,0,RUNNING,302.7352692730567,0.10602360666064277,302.85874858122725,312.8659680143806,1.0375453737671678,314.8305670411019,1.7462629400888048,0.36539237489642656,2.373045708648045,5.431559052874338,0.4441173286053019,6.308309272033482,41.65526137034602,10.43744677784108,63.838260722422646,701.5575738833288,183.3617075808573,1106.4466894406169,71.3176152318902,17.20598935314983,100.0,0,42.12,0.0
M-01,CNC,2026-07-11,Morning,40.78,326,97.37,0,RUNNING,302.83560285536424,0.1043467982321936,303.0870177830336,312.751062121885,0.8942118238619485,313.9985360434672,1.8227876213371652,0.3900572753324581,2.545024345383353,5.464237137857029,0.48835148816551205,6.331896724781247,40.40293870983881,10.028590649125409,58.48483949836328,727.9870311280232,210.360970643187,1360.3908132169713,70.28874163500824,17.686695493602418,100.0,0,41.79,0.0
M-01,CNC,2026-07-11,Night,40.51,324,91.92,0,RUNNING,302.118187792143,0.16456350635956166,302.37953288958306,312.0394848561594,1.004704924104319,313.45409679811775,1.8539295459535852,0.3790415955433246,2.701609856140955,5.354577323667124,0.47467734045974813,6.348721984692557,41.70635101806512,9.17174023253885,57.19372699189148,690.0371290930859,206.5508655210651,1523.6122603822591,70.44239416889481,16.57870540585512,100.0,0,42.46,0.0
M-01,CNC,2026-07-12,Afternoon,43.89,351,96.15,0,RUNNING,302.01440570410296,0.08444739867324316,302.1706546220672,311.9597219197762,1.052774806440436,314.10203225833203,1.62349805715305,0.4944748676563441,2.56754536897681,5.447755374176801,0.44378017781828494,6.221467270261226,41.636377780621885,10.822994798968555,58.77523078835866,708.0442230650978,216.76269578175746,1230.7235606865784,71.98558328136936,19.673117499113733,100.0,0,43.12,0.0
M-01,CNC,2026-07-12,Morning,41.66,333,97.44,0,RUNNING,302.0085613655071,0.1025701737207355,302.1838558147758,311.7284611518041,1.0846779577381531,313.2569699431212,1.8449306521871256,0.34843801317798273,2.7308928430265884,5.5775937130023525,0.5213930401264163,6.44070455768539,39.53208697885677,11.603510828611729,61.894406189061264,796.8132850261785,450.6141657767578,2942.323035085049,68.93585371818084,20.63398671171177,100.0,0,42.79,0.0
M-01,CNC,2026-07-12,Night,44.05,352,93.24,0,RUNNING,302.04294763694867,0.0932351547640579,302.1778862722874,311.967632195395,1.2930533732782303,315.28034368877155,1.8171920745627295,0.41921753073183193,2.6340644427279942,5.592707532369139,0.48495247191739765,6.824723054855643,40.56187631106245,11.033457079718914,70.97502610418104,724.5818169229077,195.58144436346691,1248.503948042006,71.23416976289946,17.167629911848948,100.0,0,43.46,0.0
M-01,CNC,2026-07-13,Afternoon,42.48,340,95.93,0,RUNNING,302.59671537075025,0.1956753738703192,302.884065150027,312.33066359590026,1.0097587966547126,314.3781390179202,1.7611825933030534,0.395003490377349,2.5253945794680184,5.4466467140459915,0.5536188756721391,6.418928086212087,42.71784405668053,11.199848696171426,66.01185573609149,685.5526881273802,206.19864092564688,1294.7907389240484,74.41090694569067,17.591193082180972,100.0,0,44.12,0.0
M-01,CNC,2026-07-13,Morning,39.85,319,95.89,0,RUNNING,302.0086581044816,0.07668527164749116,302.1917537018408,311.80640143591575,1.1234559946166822,314.2772186553999,1.7746057613630344,0.47175153067480374,2.7131168345599264,5.425595208468451,0.47262889139674474,6.982917607498965,38.20405928036183,8.153327816719049,50.96276928137483,753.3103907215424,225.72906975999896,1643.0689453435775,67.90976994984317,14.866300169485905,90.5106618383812,0,43.79,0.0
M-01,CNC,2026-07-13,Night,39.4,315,95.82,0,RUNNING,302.55274017573237,0.1753148245074489,302.86761257083185,312.51114748276734,0.7544423058661521,314.19366698605114,1.7906869279517883,0.4304767677089791,2.491575401255698,5.372538465683367,0.5330144687276466,6.570609908046822,40.314485795041506,9.65935321884996,60.86054148167017,719.4791452774679,176.80949816075056,1064.9664705634568,69.47544948584405,16.662467253226342,100.0,0,44.46,0.0
M-01,CNC,2026-07-14,Afternoon,42.46,340,94.12,0,RUNNING,302.89975795272557,0.19428484086362133,303.3378420257469,312.92328423781794,1.1875695739766363,315.74928143156023,1.839899931989298,0.2873204373597332,2.774711985234129,5.490486576990498,0.5042467396503143,6.444556799922503,40.89706107589113,11.007955494603637,60.43340960576005,732.8146806351646,298.60502546657233,1977.953593427912,70.48890749241835,18.82314912135161,100.0,0,0.04,1.0
M-01,CNC,2026-07-14,Morning,40.36,323,97.34,0,RUNNING,302.5490237549575,0.15371925247800147,302.76070738028386,312.41228250933506,0.9251854401162287,314.1744473700529,1.8284787987372504,0.4435275702072529,2.7335696934537164,5.501488490859853,0.49121876282440197,6.645631082216951,40.09923707345177,9.079061104452608,64.0790068529688,719.9760514154402,173.9056772834933,1223.755098143669,68.82946530008878,14.36798117023527,100.0,0,44.79,0.0
M-01,CNC,2026-07-14,Night,41.35,331,93.88,0,RUNNING,303.214699792712,0.18756907326949693,303.5036380255911,313.0288834435697,1.362709190856986,315.7383509231557,1.814573426931389,0.3908357646787715,2.536951935609673,5.50712642740892,0.4794880832941181,6.614668693240006,38.51319714043704,8.711518800729213,57.48524408059247,748.8448243753828,188.79126397848316,1383.159934361604,66.94525191254502,15.326568840829268,96.34080682101153,0,0.38,1.0
M-01,CNC,2026-07-15,Afternoon,40.76,326,97.01,0,RUNNING,302.5627581086171,0.20740097078388167,302.9546281485105,312.71239731599,0.9697613486713925,314.50903623098884,1.7605627445009888,0.4140878304442308,2.953828463638855,5.4823622458434595,0.5369483644170303,6.454358322130092,39.24451169536954,9.037482881969856,56.30679999204167,734.1085416283415,213.48104473528525,1456.8491320187125,67.91553614030762,16.592638380694478,100.0,0,1.04,1.0
M-01,CNC,2026-07-15,Morning,41.92,335,97.91,0,RUNNING,303.0698763301457,0.1098085819203122,303.22502867869326,312.9833834576644,0.9368165919888708,314.3401617732063,1.8230162338180453,0.41152749633292424,2.6788064887923446,5.436940530992388,0.400962660806309,6.327909035396861,39.66288003511438,9.124844064913809,56.77569449726512,739.3292051102756,230.17448250791756,1710.4661350607894,68.36793983519382,16.167515444460744,97.3273594215426,0,0.71,1.0
M-01,CNC,2026-07-15,Night,41.33,331,94.41,0,RUNNING,302.57892622740155,0.22469162180886715,303.0949141736717,312.69477863057045,0.8937433025554189,315.0943003037406,1.7807997117093937,0.4880474182079892,2.7716264820313072,5.491343194008237,0.5255456466912366,6.368384967353236,37.81019733880761,10.937410393203061,61.418188147543226,787.5897180405201,247.70771454825265,1536.8966231094932,65.3062909990023,18.89746626632268,100.0,0,1.38,1.0
M-01,CNC,2026-07-16,Afternoon,39.83,319,91.46,0,RUNNING,303.30208687099434,0.11094706446426775,303.50458675087623,313.3362370639232,1.0292807481941144,315.2114159540881,2.1265302273144537,0.31960593156401,2.88974857349469,5.970477304068347,0.5837564780551646,7.160459071046624,39.86497987175515,8.927527308013572,62.00294660875639,721.1132786347185,178.44891671274817,1203.5495393778288,70.63964318199513,15.375880744260234,100.0,0,2.04,1.0
M-01,CNC,2026-07-16,Morning,40.37,323,91.79,0,RUNNING,303.21532348955026,0.1353274614425559,303.45333947069,313.17092833976244,1.1838165255988324,315.8123726140646,2.018941021547109,0.5146903175187078,2.838540826096974,5.577240588279547,0.42295392903839785,6.6106916470131445,36.88019147963799,11.062960965330099,60.080410955682,820.5005360593584,264.2766886174963,1404.0756464691235,62.31577568207595,20.16110840927976,100.0,0,1.71,1.0
M-01,CNC,2026-07-16,Night,42.89,343,93.93,0,RUNNING,303.75321618291366,0.20072011991087857,303.9944355804297,313.86036373766746,0.9632404165865525,315.6668160468149,2.3039255788977853,0.3831094167130575,3.3071410849180305,5.76350344914061,0.4970372524644587,6.677442976929704,40.70565382754972,11.203825607969536,65.5440246190273,726.258418827208,221.51831652325217,1289.5626222120395,71.19995376654249,18.290443474223334,100.0,0,2.38,1.0
M-01,CNC,2026-07-17,Afternoon,38.87,311,91.27,0,RUNNING,303.88174739282266,0.10622222621632525,304.10327157590854,313.7306480086047,0.9386417655277708,315.45116601590564,2.6135461932031174,0.36093010922401425,3.3158110038929767,5.890728798629619,0.5067262637136124,6.880386494332816,40.11736999865833,8.301867149803178,62.49056328596961,707.34678767804,140.0198555493129,1036.0148778665557,70.21405527181393,14.539705739115053,100.0,0,3.04,1.0
M-01,CNC,2026-07-17,Morning,38.18,305,92.14,0,RUNNING,303.95230572238194,0.07649884156560972,304.09123046636864,314.08616468995865,1.0474820749829867,315.98217577649154,2.4696376177633037,0.33093272310735156,3.263916738835696,5.842967225373967,0.44379258878514727,6.8466735823362885,40.24064101812312,10.692863754198127,66.42579452879552,736.4501790783078,202.07324253774257,1336.8769121613147,68.7153640571356,17.978151124108688,100.0,0,2.71,1.0
M-01,CNC,2026-07-17,Night,39.72,318,93.23,0,RUNNING,304.29448987451934,0.07894533801833785,304.43755593720954,314.15744790949714,0.9045927100421024,315.8927019883679,2.912543676453606,0.4359166480290189,3.89985442523401,5.757529098310063,0.5667761213676686,6.627139210308744,39.775284549140785,11.12495605928215,63.8907941919139,740.5520456513243,225.34155420801494,1340.1770445594682,69.78226641027439,18.244980824232986,100.0,0,3.38,1.0
M-01,CNC,2026-07-18,Afternoon,37.19,298,84.97,0,RUNNING,303.90787386278345,0.07490527147821713,304.0309735142286,314.02715476669704,1.0059431121084625,315.75089044750666,3.170624777912257,0.45620269554681564,3.790446592644346,5.964650023077197,0.5216655057198719,7.235842842187717,41.35915954298878,9.057885168939132,61.24635092784254,697.9708007547847,177.37270527552468,1287.602868234974,72.48123151784795,14.408192080578369,100.0,0,4.04,1.0
M-01,CNC,2026-07-18,Morning,36.9,295,88.42,0,RUNNING,304.1074327312048,0.07842907389833718,304.249937616226,314.1120938898246,1.0785861342243672,316.1494843246623,3.090380940671099,0.36731222715589656,3.8238391203398057,6.188780687159656,0.6145962348896764,7.60907517148172,39.55031146706847,8.117730482879987,53.15969384504076,725.9629226430984,187.97427140005604,1287.6396512881245,69.39156417945185,14.696543724154589,94.5544578443771,0,3.71,1.0
M-01,CNC,2026-07-18,Night,35.8,286,92.31,0,RUNNING,304.07961310297395,0.09358372106857851,304.2448525652736,314.1607406647385,1.0297555316572982,316.19808146695,3.363331607556204,0.38127832193968614,4.2517302051283625,6.142523050793725,0.6216965277331428,7.553022991088761,39.47910523636451,11.54957191089858,60.99625202710924,756.819027624843,239.1656916985049,1302.6113815313884,68.76778871559797,19.81868895372233,100.0,0,4.38,1.0
M-01,CNC,2026-07-19,Afternoon,36.62,293,88.05,0,RUNNING,304.2473913922634,0.07752170562434582,304.39918339607766,314.19378974204983,1.0662169840835778,315.9768662241917,3.7738903027666497,0.36823928933960315,4.44601060022735,6.310487099770502,0.4231246767594244,7.170697955894095,40.36473537814533,10.449556349666654,69.83502826027438,716.5141834496444,183.6409262252341,1106.2290473150258,69.90426202847085,16.399618683024123,100.0,0,5.04,1.0
M-01,CNC,2026-07-19,Morning,37.78,302,86.93,0,RUNNING,304.34769952564545,0.07040433451442286,304.51357127034254,314.318460189309,0.9842092118631881,316.1976512746193,3.5313332798782264,0.4264705840517232,4.643510156029931,6.229122341714251,0.5047071325743656,7.125840038983666,38.61957264634674,9.992333049925685,61.4701524908184,766.2558372366182,268.1179553734879,1964.673290003944,66.56648944706214,16.448685816613544,100.0,0,4.71,1.0
M-01,CNC,2026-07-19,Night,39.33,315,89.67,0,RUNNING,304.7930173859129,0.22197054251196932,305.2316647086835,314.957829244607,1.1932833953498356,316.8615844862796,3.80082193040124,0.3063772694287872,4.536907095026272,6.279755567774902,0.552637138527184,7.363936355994323,41.30842168110838,11.760200213885808,64.65559059244228,729.9374496087047,276.183934155401,1545.674805778999,71.31662158323536,18.503541962272514,100.0,0,5.38,1.0
